property_id,check_in_date,room_category,successful_bookings,capacity,Key
16559,06-May-22,RT3,20,32,1655944687RT3
16558,06-May-22,RT3,5,8,1655844687RT3
18561,06-May-22,RT3,17,25,1856144687RT3
16563,06-May-22,RT3,15,20,1656344687RT3
17561,06-May-22,RT3,13,19,1756144687RT3
19560,06-May-22,RT3,13,19,1956044687RT3
18558,06-May-22,RT3,14,26,1855844687RT3
18560,06-May-22,RT3,14,24,1856044687RT3
16562,06-May-22,RT3,9,18,1656244687RT3
18559,06-May-22,RT3,9,23,1855944687RT3
17563,06-May-22,RT3,10,16,1756344687RT3
19558,06-May-22,RT3,10,21,1955844687RT3
17564,06-May-22,RT3,10,24,1756444687RT3
16561,06-May-22,RT3,12,21,1656144687RT3
17560,06-May-22,RT3,12,25,1756044687RT3
18563,06-May-22,RT3,12,23,1856344687RT3
16560,06-May-22,RT3,11,20,1656044687RT3
17559,06-May-22,RT3,11,16,1755944687RT3
17562,06-May-22,RT4,2,6,1756244687RT4
19559,06-May-22,RT4,2,3,1955944687RT4
16558,06-May-22,RT4,2,3,1655844687RT4
16560,06-May-22,RT4,4,7,1656044687RT4
18561,06-May-22,RT4,4,9,1856144687RT4
17560,06-May-22,RT4,5,13,1756044687RT4
16561,06-May-22,RT4,6,10,1656144687RT4
17564,06-May-22,RT4,7,17,1756444687RT4
18560,06-May-22,RT4,9,15,1856044687RT4
19560,06-May-22,RT4,9,16,1956044687RT4
18559,06-May-22,RT4,9,19,1855944687RT4
17563,06-May-22,RT4,12,19,1756344687RT4
19562,06-May-22,RT4,8,14,1956244687RT4
17559,06-May-22,RT4,8,14,1755944687RT4
18558,06-May-22,RT4,11,20,1855844687RT4
18562,06-May-22,RT4,14,20,1856244687RT4
18563,06-May-22,RT4,9,18,1856344687RT4
16563,06-May-22,RT4,11,18,1656344687RT4
16559,06-May-22,RT4,11,18,1655944687RT4
16562,06-May-22,RT4,3,6,1656244687RT4
17558,06-May-22,RT4,3,6,1755844687RT4
19563,06-May-22,RT4,3,6,1956344687RT4
19558,06-May-22,RT4,3,7,1955844687RT4
19561,06-May-22,RT4,3,7,1956144687RT4
17561,06-May-22,RT4,3,4,1756144687RT4
19563,07-May-22,RT3,20,29,1956344688RT3
18560,07-May-22,RT1,28,30,1856044688RT1
19562,07-May-22,RT1,28,30,1956244688RT1
19563,07-May-22,RT1,21,30,1956344688RT1
17558,07-May-22,RT1,15,19,1755844688RT1
16558,07-May-22,RT1,17,19,1655844688RT1
17560,07-May-22,RT1,31,40,1756044688RT1
19558,07-May-22,RT1,22,40,1955844688RT1
19560,07-May-22,RT1,26,26,1956044688RT1
17561,07-May-22,RT1,22,26,1756144688RT1
16560,07-May-22,RT1,26,34,1656044688RT1
16561,07-May-22,RT1,15,18,1656144688RT1
16562,07-May-22,RT1,25,31,1656244688RT1
16563,07-May-22,RT1,37,41,1656344688RT1
17559,07-May-22,RT1,29,32,1755944688RT1
17562,07-May-22,RT1,13,20,1756244688RT1
17563,07-May-22,RT1,21,25,1756344688RT1
18558,07-May-22,RT1,11,15,1855844688RT1
18559,07-May-22,RT1,22,42,1855944688RT1
18561,07-May-22,RT1,28,33,1856144688RT1
18562,07-May-22,RT1,33,38,1856244688RT1
18563,07-May-22,RT1,20,27,1856344688RT1
19559,07-May-22,RT1,18,24,1955944688RT1
19561,07-May-22,RT1,26,36,1956144688RT1
17564,07-May-22,RT1,9,16,1756444688RT1
19562,07-May-22,RT2,22,23,1956244688RT2
18563,07-May-22,RT2,20,29,1856344688RT2
17561,07-May-22,RT2,30,36,1756144688RT2
17558,07-May-22,RT2,39,50,1755844688RT2
16562,07-May-22,RT2,31,43,1656244688RT2
16561,07-May-22,RT2,21,24,1656144688RT2
16558,07-May-22,RT2,18,22,1655844688RT2
19560,07-May-22,RT2,33,38,1956044688RT2
16563,07-May-22,RT2,37,38,1656344688RT2
16559,07-May-22,RT2,36,41,1655944688RT2
19559,07-May-22,RT2,28,41,1955944688RT2
19558,07-May-22,RT2,23,39,1955844688RT2
17559,07-May-22,RT2,33,39,1755944688RT2
16560,07-May-22,RT2,24,34,1656044688RT2
18562,07-May-22,RT2,28,34,1856244688RT2
18559,07-May-22,RT2,28,44,1855944688RT2
17563,07-May-22,RT2,39,44,1756344688RT2
17562,07-May-22,RT2,16,30,1756244688RT2
18558,07-May-22,RT2,22,30,1855844688RT2
17564,07-May-22,RT2,21,40,1756444688RT2
18561,07-May-22,RT2,40,40,1856144688RT2
18560,07-May-22,RT2,38,40,1856044688RT2
17560,07-May-22,RT2,31,45,1756044688RT2
19561,07-May-22,RT2,34,45,1956144688RT2
19563,07-May-22,RT2,31,45,1956344688RT2
16559,07-May-22,RT1,28,30,1655944688RT1
19562,07-May-22,RT3,26,29,1956244688RT3
19561,07-May-22,RT3,22,29,1956144688RT3
18562,07-May-22,RT3,29,29,1856244688RT3
17558,07-May-22,RT3,19,27,1755844688RT3
17562,07-May-22,RT3,16,27,1756244688RT3
19559,07-May-22,RT3,20,27,1955944688RT3
16559,07-May-22,RT3,28,32,1655944688RT3
16558,07-May-22,RT3,7,8,1655844688RT3
17560,07-May-22,RT3,18,25,1756044688RT3
18561,07-May-22,RT3,21,25,1856144688RT3
16561,07-May-22,RT3,20,21,1656144688RT3
16563,07-May-22,RT3,17,20,1656344688RT3
17561,07-May-22,RT3,19,19,1756144688RT3
18558,07-May-22,RT3,19,26,1855844688RT3
18560,07-May-22,RT3,20,24,1856044688RT3
18563,07-May-22,RT3,18,23,1856344688RT3
19560,07-May-22,RT3,16,19,1956044688RT3
17563,07-May-22,RT3,15,16,1756344688RT3
18559,07-May-22,RT3,15,23,1855944688RT3
17564,07-May-22,RT3,15,24,1756444688RT3
16560,07-May-22,RT3,14,20,1656044688RT3
16562,07-May-22,RT3,14,18,1656244688RT3
17559,07-May-22,RT3,14,16,1755944688RT3
19558,07-May-22,RT3,12,21,1955844688RT3
19559,07-May-22,RT4,2,3,1955944688RT4
16562,07-May-22,RT4,4,6,1656244688RT4
19558,07-May-22,RT4,4,7,1955844688RT4
17561,07-May-22,RT4,4,4,1756144688RT4
16560,07-May-22,RT4,5,7,1656044688RT4
17558,07-May-22,RT4,5,6,1755844688RT4
19561,07-May-22,RT4,5,7,1956144688RT4
19563,07-May-22,RT4,5,6,1956344688RT4
16561,07-May-22,RT4,9,10,1656144688RT4
17560,07-May-22,RT4,10,13,1756044688RT4
18561,07-May-22,RT4,8,9,1856144688RT4
17564,07-May-22,RT4,12,17,1756444688RT4
18560,07-May-22,RT4,14,15,1856044688RT4
19560,07-May-22,RT4,16,16,1956044688RT4
18559,07-May-22,RT4,13,19,1855944688RT4
17563,07-May-22,RT4,16,19,1756344688RT4
19562,07-May-22,RT4,13,14,1956244688RT4
17559,07-May-22,RT4,14,14,1755944688RT4
18558,07-May-22,RT4,15,20,1855844688RT4
18562,07-May-22,RT4,19,20,1856244688RT4
18563,07-May-22,RT4,12,18,1856344688RT4
16563,07-May-22,RT4,15,18,1656344688RT4
16559,07-May-22,RT4,16,18,1655944688RT4
17562,07-May-22,RT4,3,6,1756244688RT4
16558,07-May-22,RT4,3,3,1655844688RT4
16559,08-May-22,RT1,28,30,1655944689RT1
18560,08-May-22,RT1,25,30,1856044689RT1
19562,08-May-22,RT1,27,30,1956244689RT1
19563,08-May-22,RT1,22,30,1956344689RT1
17558,08-May-22,RT1,15,19,1755844689RT1
16558,08-May-22,RT1,18,19,1655844689RT1
17560,08-May-22,RT1,29,40,1756044689RT1
19558,08-May-22,RT1,23,40,1955844689RT1
19560,08-May-22,RT1,22,26,1956044689RT1
17561,08-May-22,RT1,26,26,1756144689RT1
16560,08-May-22,RT1,26,34,1656044689RT1
16561,08-May-22,RT1,15,18,1656144689RT1
16562,08-May-22,RT1,23,31,1656244689RT1
16563,08-May-22,RT1,39,41,1656344689RT1
17559,08-May-22,RT1,31,32,1755944689RT1
17562,08-May-22,RT1,12,20,1756244689RT1
17563,08-May-22,RT1,20,25,1756344689RT1
18558,08-May-22,RT1,12,15,1855844689RT1
18559,08-May-22,RT1,25,42,1855944689RT1
18561,08-May-22,RT1,28,33,1856144689RT1
18562,08-May-22,RT1,34,38,1856244689RT1
18563,08-May-22,RT1,19,27,1856344689RT1
19559,08-May-22,RT1,18,24,1955944689RT1
19561,08-May-22,RT1,26,36,1956144689RT1
17564,08-May-22,RT1,10,16,1756444689RT1
19562,08-May-22,RT2,23,23,1956244689RT2
18563,08-May-22,RT2,20,29,1856344689RT2
17561,08-May-22,RT2,32,36,1756144689RT2
17558,08-May-22,RT2,38,50,1755844689RT2
16562,08-May-22,RT2,31,43,1656244689RT2
16561,08-May-22,RT2,21,24,1656144689RT2
16558,08-May-22,RT2,20,22,1655844689RT2
19560,08-May-22,RT2,33,38,1956044689RT2
16563,08-May-22,RT2,33,38,1656344689RT2
16559,08-May-22,RT2,39,41,1655944689RT2
19559,08-May-22,RT2,29,41,1955944689RT2
19558,08-May-22,RT2,23,39,1955844689RT2
17559,08-May-22,RT2,35,39,1755944689RT2
16560,08-May-22,RT2,25,34,1656044689RT2
18562,08-May-22,RT2,32,34,1856244689RT2
18559,08-May-22,RT2,25,44,1855944689RT2
17563,08-May-22,RT2,37,44,1756344689RT2
17562,08-May-22,RT2,19,30,1756244689RT2
18558,08-May-22,RT2,22,30,1855844689RT2
17564,08-May-22,RT2,25,40,1756444689RT2
18561,08-May-22,RT2,40,40,1856144689RT2
18560,08-May-22,RT2,35,40,1856044689RT2
17560,08-May-22,RT2,32,45,1756044689RT2
19561,08-May-22,RT2,33,45,1956144689RT2
19563,08-May-22,RT2,32,45,1956344689RT2
19563,08-May-22,RT3,21,29,1956344689RT3
19562,08-May-22,RT3,24,29,1956244689RT3
19561,08-May-22,RT3,22,29,1956144689RT3
18562,08-May-22,RT3,27,29,1856244689RT3
17558,08-May-22,RT3,21,27,1755844689RT3
17562,08-May-22,RT3,15,27,1756244689RT3
19559,08-May-22,RT3,20,27,1955944689RT3
16559,08-May-22,RT3,30,32,1655944689RT3
17560,08-May-22,RT3,19,25,1756044689RT3
18561,08-May-22,RT3,22,25,1856144689RT3
16561,08-May-22,RT3,18,21,1656144689RT3
16563,08-May-22,RT3,18,20,1656344689RT3
17561,08-May-22,RT3,17,19,1756144689RT3
17563,08-May-22,RT3,16,16,1756344689RT3
18558,08-May-22,RT3,20,26,1855844689RT3
18560,08-May-22,RT3,24,24,1856044689RT3
18563,08-May-22,RT3,18,23,1856344689RT3
19560,08-May-22,RT3,16,19,1956044689RT3
16560,08-May-22,RT3,15,20,1656044689RT3
17559,08-May-22,RT3,15,16,1755944689RT3
17564,08-May-22,RT3,15,24,1756444689RT3
16558,08-May-22,RT3,8,8,1655844689RT3
19558,08-May-22,RT3,13,21,1955844689RT3
16562,08-May-22,RT3,14,18,1656244689RT3
18559,08-May-22,RT3,14,23,1855944689RT3
19559,08-May-22,RT4,2,3,1955944689RT4
17558,08-May-22,RT4,4,6,1755844689RT4
17562,08-May-22,RT4,4,6,1756244689RT4
19563,08-May-22,RT4,4,6,1956344689RT4
17561,08-May-22,RT4,4,4,1756144689RT4
16560,08-May-22,RT4,5,7,1656044689RT4
16562,08-May-22,RT4,5,6,1656244689RT4
19558,08-May-22,RT4,5,7,1955844689RT4
19561,08-May-22,RT4,5,7,1956144689RT4
16561,08-May-22,RT4,9,10,1656144689RT4
17560,08-May-22,RT4,10,13,1756044689RT4
18561,08-May-22,RT4,8,9,1856144689RT4
17564,08-May-22,RT4,10,17,1756444689RT4
18560,08-May-22,RT4,15,15,1856044689RT4
19560,08-May-22,RT4,15,16,1956044689RT4
18559,08-May-22,RT4,12,19,1855944689RT4
17563,08-May-22,RT4,17,19,1756344689RT4
19562,08-May-22,RT4,13,14,1956244689RT4
17559,08-May-22,RT4,14,14,1755944689RT4
18558,08-May-22,RT4,14,20,1855844689RT4
18562,08-May-22,RT4,18,20,1856244689RT4
18563,08-May-22,RT4,14,18,1856344689RT4
16563,08-May-22,RT4,17,18,1656344689RT4
16559,08-May-22,RT4,17,18,1655944689RT4
16558,08-May-22,RT4,3,3,1655844689RT4
16559,09-May-22,RT1,20,30,1655944690RT1
18560,09-May-22,RT1,21,30,1856044690RT1
19562,09-May-22,RT1,20,30,1956244690RT1
19563,09-May-22,RT1,15,30,1956344690RT1
17558,09-May-22,RT1,10,19,1755844690RT1
16558,09-May-22,RT1,11,19,1655844690RT1
17560,09-May-22,RT1,18,40,1756044690RT1
19558,09-May-22,RT1,18,40,1955844690RT1
19560,09-May-22,RT1,17,26,1956044690RT1
17561,09-May-22,RT1,16,26,1756144690RT1
16560,09-May-22,RT1,17,34,1656044690RT1
16561,09-May-22,RT1,13,18,1656144690RT1
16562,09-May-22,RT1,16,31,1656244690RT1
16563,09-May-22,RT1,27,41,1656344690RT1
17559,09-May-22,RT1,21,32,1755944690RT1
17562,09-May-22,RT1,9,20,1756244690RT1
17563,09-May-22,RT1,16,25,1756344690RT1
18558,09-May-22,RT1,7,15,1855844690RT1
18559,09-May-22,RT1,15,42,1855944690RT1
18561,09-May-22,RT1,21,33,1856144690RT1
18562,09-May-22,RT1,25,38,1856244690RT1
18563,09-May-22,RT1,13,27,1856344690RT1
19559,09-May-22,RT1,11,24,1955944690RT1
19561,09-May-22,RT1,17,36,1956144690RT1
17564,09-May-22,RT1,7,16,1756444690RT1
19562,09-May-22,RT2,13,23,1956244690RT2
18563,09-May-22,RT2,13,29,1856344690RT2
17561,09-May-22,RT2,23,36,1756144690RT2
17558,09-May-22,RT2,24,50,1755844690RT2
16562,09-May-22,RT2,21,43,1656244690RT2
16561,09-May-22,RT2,14,24,1656144690RT2
16558,09-May-22,RT2,14,22,1655844690RT2
19560,09-May-22,RT2,24,38,1956044690RT2
16563,09-May-22,RT2,24,38,1656344690RT2
16559,09-May-22,RT2,28,41,1655944690RT2
19559,09-May-22,RT2,19,41,1955944690RT2
19558,09-May-22,RT2,18,39,1955844690RT2
17559,09-May-22,RT2,22,39,1755944690RT2
16560,09-May-22,RT2,18,34,1656044690RT2
18562,09-May-22,RT2,20,34,1856244690RT2
18559,09-May-22,RT2,21,44,1855944690RT2
17563,09-May-22,RT2,29,44,1756344690RT2
17562,09-May-22,RT2,13,30,1756244690RT2
18558,09-May-22,RT2,15,30,1855844690RT2
17564,09-May-22,RT2,15,40,1756444690RT2
18561,09-May-22,RT2,27,40,1856144690RT2
18560,09-May-22,RT2,30,40,1856044690RT2
17560,09-May-22,RT2,22,45,1756044690RT2
19561,09-May-22,RT2,24,45,1956144690RT2
19563,09-May-22,RT2,24,45,1956344690RT2
19563,09-May-22,RT3,13,29,1956344690RT3
19562,09-May-22,RT3,17,29,1956244690RT3
19561,09-May-22,RT3,15,29,1956144690RT3
18562,09-May-22,RT3,19,29,1856244690RT3
17558,09-May-22,RT3,12,27,1755844690RT3
17562,09-May-22,RT3,12,27,1756244690RT3
19559,09-May-22,RT3,14,27,1955944690RT3
16559,09-May-22,RT3,20,32,1655944690RT3
16558,09-May-22,RT3,5,8,1655844690RT3
18561,09-May-22,RT3,16,25,1856144690RT3
18560,09-May-22,RT3,16,24,1856044690RT3
19558,09-May-22,RT3,8,21,1955844690RT3
16561,09-May-22,RT3,13,21,1656144690RT3
16563,09-May-22,RT3,13,20,1656344690RT3
18558,09-May-22,RT3,14,26,1855844690RT3
16562,09-May-22,RT3,9,18,1656244690RT3
18559,09-May-22,RT3,9,23,1855944690RT3
16560,09-May-22,RT3,10,20,1656044690RT3
17559,09-May-22,RT3,10,16,1755944690RT3
17563,09-May-22,RT3,10,16,1756344690RT3
17564,09-May-22,RT3,10,24,1756444690RT3
17560,09-May-22,RT3,12,25,1756044690RT3
17561,09-May-22,RT3,12,19,1756144690RT3
19560,09-May-22,RT3,12,19,1956044690RT3
18563,09-May-22,RT3,11,23,1856344690RT3
17562,09-May-22,RT4,2,6,1756244690RT4
19559,09-May-22,RT4,2,3,1955944690RT4
16558,09-May-22,RT4,2,3,1655844690RT4
16560,09-May-22,RT4,4,7,1656044690RT4
19561,09-May-22,RT4,4,7,1956144690RT4
18561,09-May-22,RT4,5,9,1856144690RT4
16561,09-May-22,RT4,6,10,1656144690RT4
17564,09-May-22,RT4,6,17,1756444690RT4
17560,09-May-22,RT4,8,13,1756044690RT4
18560,09-May-22,RT4,9,15,1856044690RT4
19560,09-May-22,RT4,9,16,1956044690RT4
18559,09-May-22,RT4,8,19,1855944690RT4
17563,09-May-22,RT4,11,19,1756344690RT4
19562,09-May-22,RT4,8,14,1956244690RT4
17559,09-May-22,RT4,9,14,1755944690RT4
18558,09-May-22,RT4,11,20,1855844690RT4
18562,09-May-22,RT4,12,20,1856244690RT4
18563,09-May-22,RT4,9,18,1856344690RT4
16563,09-May-22,RT4,12,18,1656344690RT4
16559,09-May-22,RT4,11,18,1655944690RT4
16562,09-May-22,RT4,3,6,1656244690RT4
17558,09-May-22,RT4,3,6,1755844690RT4
19563,09-May-22,RT4,3,6,1956344690RT4
19558,09-May-22,RT4,3,7,1955844690RT4
17561,09-May-22,RT4,3,4,1756144690RT4
19563,10-May-22,RT3,15,29,1956344691RT3
18560,10-May-22,RT1,19,30,1856044691RT1
19562,10-May-22,RT1,18,30,1956244691RT1
19563,10-May-22,RT1,16,30,1956344691RT1
17558,10-May-22,RT1,11,19,1755844691RT1
16558,10-May-22,RT1,10,19,1655844691RT1
17560,10-May-22,RT1,19,40,1756044691RT1
19558,10-May-22,RT1,18,40,1955844691RT1
19560,10-May-22,RT1,17,26,1956044691RT1
17561,10-May-22,RT1,14,26,1756144691RT1
16560,10-May-22,RT1,16,34,1656044691RT1
16561,10-May-22,RT1,11,18,1656144691RT1
16562,10-May-22,RT1,14,31,1656244691RT1
16563,10-May-22,RT1,26,41,1656344691RT1
17559,10-May-22,RT1,20,32,1755944691RT1
17562,10-May-22,RT1,9,20,1756244691RT1
17563,10-May-22,RT1,14,25,1756344691RT1
18558,10-May-22,RT1,8,15,1855844691RT1
18559,10-May-22,RT1,19,42,1855944691RT1
18561,10-May-22,RT1,21,33,1856144691RT1
18562,10-May-22,RT1,23,38,1856244691RT1
18563,10-May-22,RT1,15,27,1856344691RT1
19559,10-May-22,RT1,14,24,1955944691RT1
19561,10-May-22,RT1,18,36,1956144691RT1
17564,10-May-22,RT1,6,16,1756444691RT1
19562,10-May-22,RT2,15,23,1956244691RT2
18563,10-May-22,RT2,15,29,1856344691RT2
17561,10-May-22,RT2,22,36,1756144691RT2
17558,10-May-22,RT2,24,50,1755844691RT2
16562,10-May-22,RT2,24,43,1656244691RT2
16561,10-May-22,RT2,13,24,1656144691RT2
16558,10-May-22,RT2,12,22,1655844691RT2
19560,10-May-22,RT2,23,38,1956044691RT2
16563,10-May-22,RT2,23,38,1656344691RT2
16559,10-May-22,RT2,25,41,1655944691RT2
19559,10-May-22,RT2,19,41,1955944691RT2
19558,10-May-22,RT2,14,39,1955844691RT2
17559,10-May-22,RT2,27,39,1755944691RT2
16560,10-May-22,RT2,19,34,1656044691RT2
18562,10-May-22,RT2,26,34,1856244691RT2
18559,10-May-22,RT2,22,44,1855944691RT2
17563,10-May-22,RT2,28,44,1756344691RT2
17562,10-May-22,RT2,11,30,1756244691RT2
18558,10-May-22,RT2,14,30,1855844691RT2
17564,10-May-22,RT2,17,40,1756444691RT2
18561,10-May-22,RT2,25,40,1856144691RT2
18560,10-May-22,RT2,25,40,1856044691RT2
17560,10-May-22,RT2,23,45,1756044691RT2
19561,10-May-22,RT2,25,45,1956144691RT2
19563,10-May-22,RT2,25,45,1956344691RT2
16559,10-May-22,RT1,18,30,1655944691RT1
19562,10-May-22,RT3,19,29,1956244691RT3
19561,10-May-22,RT3,16,29,1956144691RT3
18562,10-May-22,RT3,19,29,1856244691RT3
17558,10-May-22,RT3,12,27,1755844691RT3
17562,10-May-22,RT3,12,27,1756244691RT3
19559,10-May-22,RT3,14,27,1955944691RT3
16559,10-May-22,RT3,20,32,1655944691RT3
16558,10-May-22,RT3,4,8,1655844691RT3
18561,10-May-22,RT3,17,25,1856144691RT3
18558,10-May-22,RT3,13,26,1855844691RT3
16561,10-May-22,RT3,14,21,1656144691RT3
16563,10-May-22,RT3,14,20,1656344691RT3
17560,10-May-22,RT3,14,25,1756044691RT3
18560,10-May-22,RT3,14,24,1856044691RT3
16560,10-May-22,RT3,9,20,1656044691RT3
16562,10-May-22,RT3,9,18,1656244691RT3
17563,10-May-22,RT3,9,16,1756344691RT3
19558,10-May-22,RT3,9,21,1955844691RT3
17564,10-May-22,RT3,9,24,1756444691RT3
17559,10-May-22,RT3,10,16,1755944691RT3
18559,10-May-22,RT3,10,23,1855944691RT3
19560,10-May-22,RT3,10,19,1956044691RT3
17561,10-May-22,RT3,12,19,1756144691RT3
18563,10-May-22,RT3,12,23,1856344691RT3
19559,10-May-22,RT4,2,3,1955944691RT4
16558,10-May-22,RT4,2,3,1655844691RT4
16562,10-May-22,RT4,4,6,1656244691RT4
16560,10-May-22,RT4,4,7,1656044691RT4
18561,10-May-22,RT4,5,9,1856144691RT4
16561,10-May-22,RT4,6,10,1656144691RT4
17560,10-May-22,RT4,6,13,1756044691RT4
17564,10-May-22,RT4,7,17,1756444691RT4
18560,10-May-22,RT4,9,15,1856044691RT4
19560,10-May-22,RT4,11,16,1956044691RT4
18559,10-May-22,RT4,8,19,1855944691RT4
17563,10-May-22,RT4,12,19,1756344691RT4
19562,10-May-22,RT4,9,14,1956244691RT4
17559,10-May-22,RT4,10,14,1755944691RT4
18558,10-May-22,RT4,10,20,1855844691RT4
18562,10-May-22,RT4,13,20,1856244691RT4
18563,10-May-22,RT4,9,18,1856344691RT4
16563,10-May-22,RT4,11,18,1656344691RT4
16559,10-May-22,RT4,13,18,1655944691RT4
17558,10-May-22,RT4,3,6,1755844691RT4
17562,10-May-22,RT4,3,6,1756244691RT4
19563,10-May-22,RT4,3,6,1956344691RT4
19558,10-May-22,RT4,3,7,1955844691RT4
19561,10-May-22,RT4,3,7,1956144691RT4
17561,10-May-22,RT4,3,4,1756144691RT4
16559,11-May-22,RT1,17,30,1655944692RT1
19562,11-May-22,RT1,21,30,1956244692RT1
19563,11-May-22,RT1,15,30,1956344692RT1
17558,11-May-22,RT1,11,19,1755844692RT1
16558,11-May-22,RT1,12,19,1655844692RT1
17560,11-May-22,RT1,21,40,1756044692RT1
19558,11-May-22,RT1,19,40,1955844692RT1
19560,11-May-22,RT1,17,26,1956044692RT1
17561,11-May-22,RT1,17,26,1756144692RT1
16560,11-May-22,RT1,18,34,1656044692RT1
16561,11-May-22,RT1,9,18,1656144692RT1
16562,11-May-22,RT1,16,31,1656244692RT1
16563,11-May-22,RT1,28,41,1656344692RT1
17559,11-May-22,RT1,23,32,1755944692RT1
17562,11-May-22,RT1,9,20,1756244692RT1
17563,11-May-22,RT1,16,25,1756344692RT1
18558,11-May-22,RT1,8,15,1855844692RT1
18559,11-May-22,RT1,18,42,1855944692RT1
18561,11-May-22,RT1,20,33,1856144692RT1
18562,11-May-22,RT1,24,38,1856244692RT1
18563,11-May-22,RT1,11,27,1856344692RT1
19559,11-May-22,RT1,13,24,1955944692RT1
19561,11-May-22,RT1,18,36,1956144692RT1
17564,11-May-22,RT1,7,16,1756444692RT1
19562,11-May-22,RT2,14,23,1956244692RT2
18563,11-May-22,RT2,15,29,1856344692RT2
17561,11-May-22,RT2,23,36,1756144692RT2
17558,11-May-22,RT2,26,50,1755844692RT2
16562,11-May-22,RT2,21,43,1656244692RT2
16561,11-May-22,RT2,17,24,1656144692RT2
16558,11-May-22,RT2,13,22,1655844692RT2
19560,11-May-22,RT2,26,38,1956044692RT2
16563,11-May-22,RT2,24,38,1656344692RT2
16559,11-May-22,RT2,23,41,1655944692RT2
19559,11-May-22,RT2,19,41,1955944692RT2
19558,11-May-22,RT2,17,39,1955844692RT2
17559,11-May-22,RT2,22,39,1755944692RT2
16560,11-May-22,RT2,18,34,1656044692RT2
18562,11-May-22,RT2,20,34,1856244692RT2
18559,11-May-22,RT2,21,44,1855944692RT2
17563,11-May-22,RT2,28,44,1756344692RT2
17562,11-May-22,RT2,12,30,1756244692RT2
18558,11-May-22,RT2,15,30,1855844692RT2
17564,11-May-22,RT2,19,40,1756444692RT2
18561,11-May-22,RT2,28,40,1856144692RT2
18560,11-May-22,RT2,26,40,1856044692RT2
17560,11-May-22,RT2,24,45,1756044692RT2
19561,11-May-22,RT2,22,45,1956144692RT2
19563,11-May-22,RT2,23,45,1956344692RT2
19563,11-May-22,RT3,16,29,1956344692RT3
18560,11-May-22,RT1,20,30,1856044692RT1
19562,11-May-22,RT3,18,29,1956244692RT3
19561,11-May-22,RT3,15,29,1956144692RT3
18562,11-May-22,RT3,18,29,1856244692RT3
17558,11-May-22,RT3,14,27,1755844692RT3
17562,11-May-22,RT3,12,27,1756244692RT3
19559,11-May-22,RT3,13,27,1955944692RT3
16559,11-May-22,RT3,21,32,1655944692RT3
16558,11-May-22,RT3,5,8,1655844692RT3
18561,11-May-22,RT3,15,25,1856144692RT3
18558,11-May-22,RT3,15,26,1855844692RT3
17560,11-May-22,RT3,14,25,1756044692RT3
18560,11-May-22,RT3,14,24,1856044692RT3
17559,11-May-22,RT3,9,16,1755944692RT3
17563,11-May-22,RT3,9,16,1756344692RT3
18559,11-May-22,RT3,9,23,1855944692RT3
19558,11-May-22,RT3,9,21,1955844692RT3
17564,11-May-22,RT3,9,24,1756444692RT3
16562,11-May-22,RT3,10,18,1656244692RT3
18563,11-May-22,RT3,10,23,1856344692RT3
16561,11-May-22,RT3,12,21,1656144692RT3
16563,11-May-22,RT3,12,20,1656344692RT3
17561,11-May-22,RT3,12,19,1756144692RT3
19560,11-May-22,RT3,12,19,1956044692RT3
16560,11-May-22,RT3,11,20,1656044692RT3
16558,11-May-22,RT4,2,3,1655844692RT4
19561,11-May-22,RT4,4,7,1956144692RT4
16561,11-May-22,RT4,6,10,1656144692RT4
17560,11-May-22,RT4,6,13,1756044692RT4
18561,11-May-22,RT4,6,9,1856144692RT4
19559,11-May-22,RT4,1,3,1955944692RT4
17564,11-May-22,RT4,8,17,1756444692RT4
18560,11-May-22,RT4,9,15,1856044692RT4
19560,11-May-22,RT4,11,16,1956044692RT4
18559,11-May-22,RT4,10,19,1855944692RT4
17563,11-May-22,RT4,12,19,1756344692RT4
19562,11-May-22,RT4,9,14,1956244692RT4
17559,11-May-22,RT4,9,14,1755944692RT4
18558,11-May-22,RT4,10,20,1855844692RT4
18562,11-May-22,RT4,12,20,1856244692RT4
18563,11-May-22,RT4,9,18,1856344692RT4
16563,11-May-22,RT4,10,18,1656344692RT4
16559,11-May-22,RT4,12,18,1655944692RT4
16562,11-May-22,RT4,3,6,1656244692RT4
17558,11-May-22,RT4,3,6,1755844692RT4
17562,11-May-22,RT4,3,6,1756244692RT4
19563,11-May-22,RT4,3,6,1956344692RT4
16560,11-May-22,RT4,3,7,1656044692RT4
19558,11-May-22,RT4,3,7,1955844692RT4
17561,11-May-22,RT4,3,4,1756144692RT4
16559,12-May-22,RT1,19,30,1655944693RT1
18560,12-May-22,RT1,18,30,1856044693RT1
19562,12-May-22,RT1,18,30,1956244693RT1
19563,12-May-22,RT1,13,30,1956344693RT1
17558,12-May-22,RT1,11,19,1755844693RT1
16558,12-May-22,RT1,11,19,1655844693RT1
